,Property ID,Locality data,Price,Property type,Property subtype,Type of sale,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Number of facades,Swimming pool,Building condition
932, 20221152,8300,1545000,house,house,None,4,248,0,0,1,None,None,None,0,Just renovated
933, 20220914,8300,3700000,house,house,None,4,396,0,1,1,None,None,3,0,Just renovated
934, 20184647,4020,74000,house,house,None,2,73,0,0,1,10,45,3,0,To renovate
935, 20163448,6800,145000,house,house,None,2,100,0,0,1,15,100,3,0,To renovate
936, 20185159,4032,175000,house,house,None,2,90,0,0,1,None,110,2,0,To be done up
937, 20189668,4100,199000,house,house,None,3,125,0,0,1,19,145,2,0,Good
938, 20195696,4460,249000,house,house,None,3,157,1,0,1,18,25,2,0,Good
939, 20188267,7100,268000,house,house,None,3,122,0,0,1,None,870,2,0,Good
940, 20149825,6800,309000,house,house,None,4,150,0,0,1,10,800,4,0,To renovate
941, 20196231,9600,389000,house,house,None,4,200,0,0,1,23,180,2,0,As new
942, 20202287,7800,499000,house,mansion,None,5,321,1,0,1,40,515,4,1,Good
943, 20202286,7812,499000,house,mansion,None,5,321,1,0,1,40,515,4,1,Good
944, 20173186,1030,515000,house,apartment-block,None,4,200,1,0,1,3,90,2,0,Good
945, 20165297,1170,545000,house,house,None,4,200,0,0,1,10,20,2,0,To renovate
946, 20199369,9030,620000,house,house,None,4,265,0,0,1,30,478,3,0,Good
947, 20201771,2890,649000,house,villa,None,5,174,1,0,1,75,None,4,1,Good
948, 20189412,1180,990000,house,house,None,4,259,1,0,1,20,150,3,0,As new
949, 20181465,1861,1100000,house,house,None,4,350,0,0,1,None,2100,4,0,Good
950, 20193685,1640,1300000,house,villa,None,5,395,0,0,1,96,820,4,0,As new
951, 20235085,4671,150000,house,house,None,4,242,0,0,1,None,570,4,0,To renovate
952, 20232549,8400,199000,house,house,None,2,71,0,0,1,None,None,None,0,To renovate
953, 20234077,5100,299000,house,house,None,4,220,0,0,1,None,170,3,0,To be done up
954, 20233252,4053,310000,house,villa,None,3,116,0,0,1,None,None,4,0,To renovate
955, 20233696,9550,349000,house,house,None,3,198,0,0,1,20,100,3,0,Just renovated
956, 20232619,8000,485000,house,house,None,4,154,0,0,1,None,None,None,0,Good
957, 20238415,8700,680000,house,villa,None,5,445,0,0,1,43,444,3,0,As new
958, 20213107,4100,79000,house,house,None,1,45,1,0,1,35,None,2,0,To be done up
959, 20213623,4020,139000,house,house,None,5,135,0,0,1,64,None,2,0,To renovate
960, 20216922,5621,175000,house,house,None,5,300,0,0,1,None,None,3,0,To renovate
961, 20216071,6224,180000,house,house,None,3,170,0,0,1,None,None,2,0,Good
962, 20212115,5660,239000,house,house,None,2,163,0,0,1,12,2493,3,0,Good
963, 20217512,4250,300000,house,house,None,5,250,0,0,1,80,500,3,0,Good
964, 20215147,8770,339500,house,house,None,3,220,1,0,1,None,None,2,0,Just renovated
965, 20216806,2850,378000,house,house,None,4,169,1,0,1,None,None,2,0,Good
966, 20214989,9070,380000,house,house,None,2,135,0,0,1,None,None,4,0,To renovate
967, 20214718,8800,395000,house,house,None,4,154,1,0,1,None,None,None,0,Good
968, 20214717,8830,395000,house,house,None,4,154,1,0,1,None,None,None,0,Good
969, 20214757,8792,419000,house,house,None,4,178,0,0,1,None,None,None,0,Good
970, 20218333,9050,467000,house,house,None,3,146,0,0,1,None,100,2,0,As new
971, 20218340,9050,469000,house,house,None,3,144,0,0,1,None,117,2,0,As new
972, 20212209,9930,495000,house,house,None,4,205,0,0,1,13,None,2,0,As new
973, 20218329,9050,547500,house,house,None,3,144,0,0,1,None,300,3,0,As new
974, 20215084,8570,595000,house,mansion,None,3,275,1,0,1,None,None,None,0,To be done up
975, 20215677,1160,985000,house,house,None,6,450,0,0,1,None,90,2,0,Good
976, 20214329,8300,2795000,house,house,None,5,298,1,0,1,None,None,4,0,To renovate
977, 20193392,2650,349500,house,town-house,None,3,189,1,0,1,None,98,2,0,To renovate
978, 20229244,5650,240000,house,house,None,5,238,0,0,1,None,None,2,0,Good
979, 20208682,1470,209000,house,house,None,2,116,1,0,1,25,382,2,0,Good
980, 20208254,2070,445000,house,house,None,3,152,1,0,1,5,38,2,0,None
981, 20207714,1880,794000,house,house,None,4,235,0,0,1,None,760,4,0,As new
982, 20183072,7130,198000,house,house,None,2,112,0,0,1,None,233,2,0,Good
983, 20219285,9500,599000,house,house,None,3,208,0,0,1,9,None,2,0,As new
984, 20219281,9500,599000,house,house,None,3,208,0,0,1,9,None,2,0,As new
985, 20219878,9185,139000,house,chalet,None,1,60,0,0,1,None,1233,4,0,Good
986, 20223418,6852,209000,house,house,None,3,130,1,0,1,None,None,3,0,Good
987, 20222032,9500,235000,house,house,None,3,150,1,0,1,15,None,3,0,Good
988, 20217424,6780,280000,house,house,None,2,102,0,0,1,45,None,3,0,To renovate
989, 20221019,9041,295000,house,house,None,4,225,0,0,1,None,None,None,0,To renovate
990, 20221157,9032,300000,house,house,None,3,184,1,0,1,None,None,None,0,Good
991, 20221886,9300,339000,house,house,None,3,193,1,0,1,17,None,2,0,Good
992, 20218527,3890,768000,house,country-cottage,None,6,581,0,0,1,None,None,4,0,To renovate
993, 20168235,4020,157000,house,house,None,3,116,0,0,1,None,120,2,0,To be done up
994, 20202153,4100,165000,house,house,None,2,100,1,0,1,19,30,3,0,Good
995, 20199750,4101,179900,house,house,None,4,170,1,0,1,None,33,2,0,Just renovated
996, 20200795,4360,229000,house,house,None,3,185,1,0,1,40,250,3,0,Good
997, 20199285,4680,399000,house,house,None,4,172,0,0,1,60,540,4,0,Good
998, 20148735,9600,409000,house,villa,None,4,197,0,0,1,30,485,4,0,Just renovated
999, 20184981,1800,425000,house,house,None,3,125,0,0,1,21,168,3,0,Good
1000, 20228431,3080,725000,house,house,None,4,235,0,0,1,40,150,4,0,As new
1001, 20195627,1190,795000,house,house,None,4,210,0,0,1,None,28,2,0,Good
1002, 20147571,2660,845000,house,villa,None,2,318,1,0,1,20,1488,4,0,Good
1003, 20154560,1180,1200000,house,house,None,5,350,0,0,1,50,450,3,0,As new
1004, 20232383,4520,249000,house,house,None,3,150,1,0,1,37,291,3,0,Good
1005, 20230407,7130,250000,house,house,None,3,170,0,0,1,None,None,4,0,To be done up
1006, 20234758,5002,279000,house,house,None,4,279,0,0,1,20,None,2,0,To renovate
1007, 20232663,8200,348000,house,house,None,4,172,0,0,1,None,None,None,0,To renovate
1008, 20235313,9220,490000,house,apartment-block,None,2,198,0,0,1,30,50,None,0,None
1009, 20231397,8400,1095000,house,villa,None,6,380,0,0,1,None,None,None,0,None
1010, 20234134,1150,1650000,house,house,None,7,322,0,0,1,35,400,4,1,As new
1011, 20213728,6440,99000,house,house,None,2,59,0,0,1,40,None,4,0,As new
1012, 20213318,5523,110000,house,house,None,3,75,0,0,1,None,1346,4,0,To renovate
1013, 20210124,9340,139000,house,house,None,2,122,1,0,1,45,None,3,0,To be done up
1014, 20233986,1790,389000,house,house,None,5,270,0,0,1,25,50,3,0,As new
1015, 20233642,1030,435000,house,house,None,4,145,1,0,1,3,8,2,0,To renovate
1016, 20234278,5170,449000,house,villa,None,3,158,1,0,1,None,1249,4,0,As new
1017, 20233982,9810,649000,house,house,None,4,302,0,0,1,29,442,4,0,Good
1018, 20231577,1410,1100000,house,house,None,4,261,0,0,1,None,400,3,1,Just renovated
1019, 20211343,9660,195000,house,house,None,2,110,0,0,1,None,None,None,0,To renovate
1020, 20211376,8510,295000,house,house,None,3,178,0,0,1,None,None,None,0,Good
1021, 20210158,3520,310000,house,house,None,3,180,0,0,1,None,None,None,0,To be done up
1022, 20121636,1325,449000,house,farmhouse,None,4,198,0,0,1,10,160,4,0,To be done up
1023, 11420693,1300,515000,house,house,None,3,216,1,0,1,67,1100,4,0,To be done up
1024, 11414121,1301,515000,house,house,None,3,216,1,0,1,67,1100,4,0,To be done up
1025, 20120719,1300,625000,house,apartment-block,None,4,173,1,0,1,30,200,3,0,Good
1026, 20156947,1300,700000,house,apartment-block,None,4,203,1,0,1,5,110,3,0,Good
1027, 20225324,9500,379000,house,villa,None,3,177,0,0,1,None,None,3,0,As new
1028, 20195469,2660,279500,house,house,None,3,105,1,0,1,None,25,2,0,As new
1029, 20193608,2940,464000,house,house,None,3,202,1,0,1,24,239,None,0,Good
1030, 20226493,8870,99000,house,house,None,2,184,0,0,1,None,None,None,0,To renovate
1031, 20225546,5542,155000,house,country-cottage,None,1,60,0,0,1,22,300,None,0,Just renovated
1032, 20205152,4852,449000,house,villa,None,4,298,1,0,1,20,510,4,0,Good
1033, 20207468,1652,649000,house,house,None,4,237,0,0,1,15,760,3,0,As new
1034, 20204877,8300,795000,house,house,None,3,166,0,0,1,None,None,2,0,As new
1035, 20206773,8300,2295000,house,house,None,4,277,0,0,1,None,None,4,1,Just renovated
1036, 20235996,3360,526035,house,house,None,3,215,1,0,1,None,None,None,0,Good
1037, 20236000,3360,556386,house,house,None,3,224,1,0,1,None,None,None,0,Good
1038, 20215188,8790,265000,house,house,None,3,160,1,0,1,None,None,2,0,To be done up
1039, 20215158,8710,289000,house,house,None,3,150,1,0,1,None,None,3,0,Good
1040, 20215170,8790,289000,house,house,None,3,150,1,0,1,None,None,3,0,Good
1041, 20214990,9070,345000,house,house,None,4,165,0,0,1,None,None,4,0,To renovate
1042, 20217476,2800,359000,house,house,None,3,134,1,0,1,None,None,2,0,Just renovated
1043, 20214488,8570,398500,house,house,None,3,362,0,0,1,None,None,None,0,As new
1044, 20214487,8570,399000,house,house,None,3,235,0,0,1,None,None,None,0,Good
1045, 20215102,8780,435000,house,villa,None,4,300,0,0,1,None,None,4,0,To be done up
1046, 20214406,8500,495000,house,house,None,4,494,0,0,1,None,None,None,0,To renovate
1047, 20214063,9000,680000,house,villa,None,3,255,1,0,1,None,None,None,0,Good
1048, 20214660,3054,720000,house,house,None,6,270,1,0,1,None,None,None,0,To renovate
1049, 20216094,2610,749000,house,house,None,6,320,1,0,1,None,1200,2,0,As new
1050, 20215044,7760,1295000,house,mansion,None,5,500,1,0,1,None,None,4,0,Good
1051, 20119205,4171,150000,house,house,None,3,104,1,0,1,15,15,4,0,To be done up
1052, 20175923,4121,595000,house,house,None,5,249,1,0,1,30,1546,4,0,Good
1053, 20229570,9600,279000,house,house,None,5,180,1,0,1,None,None,3,0,Good
1054, 20227659,6110,414000,house,villa,None,5,191,0,0,1,30,600,4,0,As new
1055, 20208639,1428,349000,house,country-cottage,None,3,136,0,0,1,16,150,3,0,To be done up
1056, 20207856,8300,795000,house,house,None,3,166,0,1,1,None,None,2,0,As new
1057, 20180660,1755,295000,house,house,None,3,172,0,0,1,None,300,3,0,To renovate
1058, 20219014,1180,786000,house,house,None,5,284,0,0,1,51,85,2,0,As new
1059, 20218695,1180,794000,house,house,None,5,292,0,0,1,74,85,2,0,As new
1060, 20222530,4570,25000575,house,house,,2,130,0,0,1,None,500,3,1,Good
1061, 20224374,8790,199000,house,house,None,2,150,0,0,1,None,None,3,0,To renovate
1062, 20221173,9140,235000,house,house,None,2,110,1,0,1,None,None,None,0,Just renovated
1063, 20221182,9940,429000,house,house,None,4,163,0,0,1,None,None,None,0,To renovate
1064, 20241182,3300,319000,house,house,None,3,220,0,0,1,50,160,2,0,To renovate
1065, 20241058,8000,320000,house,house,None,2,78,0,0,1,None,None,2,0,Good
1066, 20238405,9991,325000,house,bungalow,None,3,125,0,0,1,None,None,3,0,Good
1067, 20240737,2310,329000,house,house,None,5,193,1,0,1,None,None,4,0,Good
1068, 20241795,2950,329000,house,house,None,3,139,1,0,1,None,None,3,0,Good
1069, 20240115,9150,339000,house,house,None,3,150,0,0,1,20,192,2,0,As new
1070, 20241366,9100,425000,house,house,None,4,167,0,0,1,None,None,3,0,As new
1071, 20238654,1740,429000,house,bungalow,None,3,150,1,0,1,None,None,4,0,To be done up
1072, 20241045,1850,724000,house,house,None,4,230,0,0,1,None,None,4,0,To renovate
1073, 20240738,8211,815000,house,villa,None,5,227,1,0,1,None,None,4,0,As new
1074, 20241238,6940,875000,house,villa,None,6,490,1,0,1,None,None,4,0,None
1075, 20240554,1030,1145000,house,mansion,None,5,375,0,0,1,30,215,2,0,As new
1076, 20238368,9200,1500000,house,house,None,3,389,0,0,1,None,1407,4,1,Good
1077, 20218046,9620,165000,house,house,None,None,113,1,0,1,None,None,None,0,To renovate
1078, 20217948,8650,285000,house,house,None,6,234,0,0,1,None,None,None,0,To renovate
1079, 20218001,2850,345000,house,house,None,3,129,0,0,1,None,None,None,0,Just renovated
1080, 20220628,2960,450000,house,house,None,8,440,0,0,1,None,None,2,0,To renovate
1081, 20221430,1820,549000,house,house,None,5,230,1,0,1,35,395,3,0,Just renovated
1082, 20218230,2580,690000,house,house,None,3,267,0,0,1,None,None,None,0,Good
1083, 20217290,9030,1050000,house,house,None,5,237,0,0,1,None,None,4,0,As new
1084, 20172799,4480,275000,house,house,None,4,152,1,0,1,27,559,4,0,Good
1085, 20232119,5660,160000,house,house,None,3,139,0,0,1,None,None,2,0,Good
1086, 20232273,9240,379000,house,house,None,3,169,1,0,1,None,None,3,0,None
1087, 20230610,9112,615000,house,villa,None,4,305,0,0,1,None,None,4,0,As new
1088, 20231355,1760,749000,house,villa,None,3,302,0,0,1,48,820,4,0,As new
1089, 20209395,4400,99900,house,house,None,2,101,0,0,1,30,142,3,0,To be done up
1090, 20210375,4601,399000,house,house,None,3,177,0,0,1,35,None,4,0,As new
1091, 20211345,9700,275000,house,house,None,4,128,0,0,1,None,None,None,0,To be done up
1092, 20209659,2860,359000,house,house,None,2,120,0,0,1,20,113,3,0,Good
1093, 20211057,9040,398000,house,house,None,4,190,1,0,1,None,None,None,0,To renovate
1094, 20212255,6750,639000,house,house,None,4,277,0,0,1,60,1805,4,0,As new
1095, 20009261,6953,229000,house,house,None,3,120,1,0,1,15,100,2,0,Just renovated
1096, 20011339,1300,295000,house,house,None,3,144,1,0,1,10,1106,4,0,To renovate
1097, 20011340,1301,295000,house,house,None,3,144,1,0,1,None,1106,4,0,To renovate
1098, 20161776,1301,299000,house,house,None,2,100,0,0,1,7,190,3,0,To renovate
1099, 20121635,1325,449000,house,apartment-block,None,4,198,0,0,1,10,160,4,0,To be done up
1100, 20225326,9500,348000,house,villa,None,3,177,0,0,1,None,None,3,0,As new
1101, 20225335,9500,349000,house,villa,None,3,177,0,0,1,None,None,3,0,As new
1102, 20225489,5541,124000,house,house,None,1,55,0,1,1,35,None,2,0,Good
1103, 20120109,4171,150000,house,apartment-block,None,3,104,1,0,1,15,15,4,0,To be done up
1104, 20226300,2050,360000,house,house,None,4,179,0,0,1,None,None,None,0,To renovate
1105, 20225955,8000,445000,house,house,None,3,160,0,0,1,30,None,2,0,Good
1106, 20226482,2970,590000,house,house,None,3,153,0,0,1,None,None,None,0,Good
1107, 20159608,1950,980000,house,house,None,5,245,0,0,1,15,660,4,0,Good
1108, 20205090,1790,275000,house,house,None,3,120,1,0,1,15,70,2,0,To be done up
1109, 20206948,9070,299000,house,house,None,3,153,0,0,1,20,140,None,0,To be done up
1110, 20207341,7750,325000,house,house,None,4,180,1,0,1,None,None,3,0,To be done up
1111, 20206879,2040,339000,house,house,None,3,114,1,0,1,None,135,None,0,Good
1112, 20205852,4800,580000,house,house,None,5,543,1,0,1,None,920,4,1,As new
1113, 20205853,4820,580000,house,house,None,5,543,1,0,1,None,920,4,1,As new
1114, 20206843,8560,599000,house,house,None,4,265,1,0,1,None,370,None,0,Good
1115, 20207334,9690,650000,house,villa,None,4,290,1,0,1,None,None,4,0,Good
1116, 20241799,2590,295000,house,house,None,3,157,0,0,1,None,None,3,0,To renovate
1117, 20225663,1740,649000,house,house,None,4,250,0,0,1,None,300,3,0,Good
1118, 20226523,8420,995000,house,villa,None,4,568,0,0,1,None,None,None,0,Good
1119, 20224860,8501,995000,house,house,None,3,260,0,0,1,50,None,None,0,As new
1120, 20225072,3460,1295000,house,villa,None,3,215,0,0,1,26,None,None,0,As new
1121, 20198688,1950,1470000,house,villa,None,5,270,0,0,1,90,1400,4,0,As new
1122, 20206658,2801,725000,house,villa,None,4,228,1,0,1,80,1100,4,0,Good
1123, 20204962,2650,1450000,house,house,None,4,360,0,0,1,None,315,4,0,Just renovated
1124, 20189234,9620,250000,house,house,None,4,165,1,0,1,28,None,3,0,To be done up
1125, 20237935,9900,125000,house,house,None,2,91,0,0,1,None,None,2,0,To renovate
1126, 20234437,9160,215000,house,house,None,2,125,0,0,1,None,61,2,0,As new
1127, 20239837,8700,295000,house,house,None,4,161,0,0,1,40,90,2,0,As new
1128, 20237261,1600,339000,house,house,None,4,177,0,0,1,None,None,3,0,To be done up
1129, 20239039,9000,342000,house,house,None,4,147,1,0,1,None,None,2,0,None
1130, 20233970,4342,349000,house,house,None,4,235,1,0,1,58,586,2,0,Good
1131, 20234960,9470,399000,house,house,None,5,130,1,0,1,None,None,2,0,Good
1132, 20233147,2018,808000,house,apartment-block,None,3,180,0,0,1,None,None,3,0,As new
1133, 20234837,1200,945000,house,house,None,5,328,0,0,1,20,60,2,0,Good
1134, 20235626,3040,1200000,house,farmhouse,None,None,495,0,0,1,119,None,None,0,None
1135, 20214533,8434,233000,house,house,None,2,90,0,1,1,None,None,None,0,Good
1136, 20214756,9060,298000,house,house,None,3,125,0,0,1,None,None,None,0,Good
1137, 20216192,9770,449000,house,villa,None,4,206,0,0,1,None,None,None,0,None
1138, 20214737,9700,580000,house,villa,None,4,200,0,0,1,None,None,None,0,None
1139, 20213449,2930,1250000,house,house,None,5,425,0,0,1,None,1350,4,1,Good
1140, 20168980,2530,349000,house,house,None,3,160,0,0,1,15,145,2,0,To renovate
1141, 20230184,9600,139000,house,house,None,2,139,0,0,1,None,None,None,0,To be done up
1142, 20227278,1083,410000,house,house,None,3,160,0,0,1,None,None,2,0,To renovate
1143, 20229227,9620,980000,house,country-cottage,None,4,430,0,0,1,None,None,4,0,As new
1144, 20218956,9100,230000,house,house,None,3,170,0,0,1,6,None,2,0,None
1145, 20219843,6890,369000,house,house,None,6,495,1,0,1,25,280,4,0,None
1146, 20219500,9420,395500,house,house,None,3,131,0,0,1,13,62,2,0,As new
1147, 20217963,3890,485000,house,house,None,3,337,1,0,1,None,None,None,0,As new
1148, 20217359,8790,490000,house,villa,None,7,206,0,0,1,None,None,None,0,Good
1149, 20221399,2570,699000,house,villa,None,5,303,0,0,1,15,1050,4,0,Good
1150, 20218654,1702,850000,house,apartment-block,None,4,300,0,0,1,26,None,2,0,None
1151, 20218455,1150,895000,house,house,None,4,200,0,0,1,20,150,3,0,As new
1152, 20218655,1700,1150000,house,apartment-block,None,4,300,0,0,1,26,None,2,0,None
1153, 20230320,6850,165000,house,house,None,3,150,1,0,1,None,208,3,0,Good
1154, 20230271,6642,169000,house,house,None,3,189,1,0,1,28,None,4,0,To be done up
1155, 20231181,6230,179900,house,house,None,3,230,0,0,1,118,470,2,0,To renovate
1156, 20229665,9750,275000,house,house,None,3,174,0,0,1,None,None,None,0,None
1157, 20230491,4163,445000,house,house,None,3,170,1,0,1,90,1913,4,0,As new
1158, 20230253,1000,565000,house,apartment-block,None,3,225,0,0,1,9,None,2,0,None
1159, 20230246,8670,729000,house,house,None,5,233,0,0,1,None,330,4,0,As new
1160, 20228673,1050,895000,house,house,None,4,250,0,0,1,8,87,2,0,None
1161, 20229711,1040,1100000,house,apartment-block,None,6,375,1,0,1,None,75,3,0,Good
1162, 20231323,1030,1250000,house,apartment-block,None,6,380,1,0,1,25,78,2,0,As new
1163, 20230920,3000,1445000,house,manor-house,None,4,321,0,0,1,25,None,2,0,None
1164, 20209848,5680,180000,house,house,None,3,205,0,0,1,None,900,3,0,To renovate
1165, 20209842,5000,525000,house,apartment-block,None,5,206,0,0,1,None,None,2,0,To be done up
1166, 20209136,1200,650000,house,house,None,3,225,0,0,1,None,230,3,0,Good
1167, 20210813,9200,1400000,house,house,None,7,782,0,0,1,None,2450,2,0,To renovate
1168, 20164966,1300,299000,house,house,None,2,100,0,0,1,7,190,3,0,To renovate
1169, 20199383,2020,245000,house,house,None,4,135,0,0,1,None,50,2,0,To renovate
1170, 20225207,8587,439000,house,house,None,3,185,1,0,1,None,None,None,0,Just renovated
1171, 20224767,3390,480000,house,house,None,4,133,1,1,1,None,None,4,0,Good
1172, 20224927,8310,489000,house,house,None,4,233,1,0,1,None,None,None,0,Good
1173, 20223063,8930,575000,house,apartment-block,None,6,76,0,0,1,None,None,None,0,Good
